tags
cheese	B-FOOD
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
until	O
golden	O
and	O
puffed	O
,	O
15	O
to	O
20	O
minutes	O
.	O
Preheat	O
oven	O
to	O
250	O
degrees	O
F	O
(	O
120	O
degrees	O
C	O
)	O
.	O
Line	O
baking	O
sheet	O
with	O
foil	O
brushed	O
with	O
vegetable	B-FOOD
oil	I-FOOD
or	O
a	O
silicone	O
baking	O
mat	O
.	O
Heat	O
1	O
teaspoon	O
vegetable	B-FOOD
oil	I-FOOD
in	O
a	O
large	O
saucepan	O
.	O
Add	O
popcorn	B-FOOD
;	O
cover	O
and	O
cook	O
,	O
shaking	O
often	O
,	O
until	O
fully	O
popped	O
,	O
about	O
5	O
minutes	O
.	O
Transfer	O
popcorn	O
to	O
a	O
large	O
bowl	O
using	O
a	O
strainer	O
or	O
your	O
hands	O
,	O
leaving	O
unpopped	B-FOOD
kernels	I-FOOD
in	O
the	O
pan	O
.	O
Stir	O
chopped	B-FOOD
peanuts	I-FOOD
into	O
popcorn	B-FOOD
.	O
Combine	O
brown	B-FOOD
sugar	I-FOOD
,	O
1	O
/	O
4	O
cup	O
vegetable	B-FOOD
oil	I-FOOD
,	O
and	O
corn	B-FOOD
syrup	I-FOOD
in	O
a	O
large	O
saucepan	O
over	O
medium	O
heat	O
.	O
Add	O
lime	B-FOOD
juice	I-FOOD
and	O
fish	B-FOOD
sauce	I-FOOD
.	O
Bring	O
to	O
a	O
boil	O
and	O
cook	O
,	O
stirring	O
occasionally	O
,	O
until	O
thick	O
,	O
about	O
5	O
minutes	O
.	O
Remove	O
from	O
heat	O
and	O
quickly	O
stir	O
in	O
sambal	B-FOOD
oelek	I-FOOD
,	O
lime	B-FOOD
zest	I-FOOD
,	O
and	O
baking	B-FOOD
soda	I-FOOD
.	O
Pour	O
brown	B-FOOD
sugar	I-FOOD
mixture	I-FOOD
over	O
popcorn	B-FOOD
,	O
stirring	O
to	O
coat	O
.	O
Spread	O
popcorn	O
out	O
on	O
the	O
prepared	O
baking	O
sheet	O
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
,	O
tossing	O
every	O
10	O
to	O
15	O
minutes	O
,	O
until	O
browned	O
and	O
sticky	O
,	O
about	O
45	O
minutes	O
.	O
Allow	O
to	O
cool	O
and	O
become	O
crispy	O
.	O
Toss	O
with	O
cilantro	B-FOOD
before	O
serving	O
.	O
Crush	O
garlic	B-FOOD
in	O
a	O
mortar	O
and	O
pestle	O
with	O
a	O
generous	O
pinch	O
of	O
salt	B-FOOD
.	O
Mix	O
in	O
oil	B-FOOD
a	O
teaspoon	O
at	O
a	O
time	O
until	O
the	O
mixture	O
will	O
absorb	O
no	O
more	O
oil	O
.	O
Stir	O
in	O
the	O
lemon	B-FOOD
juice	I-FOOD
.	O
serve	O
at	O
room	O
temperature	O
with	O
Lebanese	B-FOOD
breads	I-FOOD
,	O
hummus	B-FOOD
or	O
Tabbouleh	B-FOOD
.	O
In	O
a	O
food	O
processor	O
,	O
combine	O
the	O
butter	B-FOOD
,	O
feta	B-FOOD
cheese	I-FOOD
,	O
cream	B-FOOD
cheese	I-FOOD
,	O
garlic	B-FOOD
,	O
shallot	B-FOOD
,	O
vermouth	B-FOOD
,	O
and	O
white	B-FOOD
pepper	I-FOOD
.	O
Process	O
until	O
smooth	O
.	O
Oil	O
a	O
medium	O
bowl	O
,	O
or	O
gelatin	O
mold	O
,	O
and	O
line	O
with	O
plastic	O
wrap	O
for	O
easy	O
removal	O
.	O
Layer	O
the	O
dip	B-FOOD
into	O
the	O
mold	O
as	O
follows	O
:	O
Sun-dried	B-FOOD
tomatoes	I-FOOD
,	O
pine	B-FOOD
nuts	I-FOOD
,	O
pesto	B-FOOD
,	O
cheese	B-FOOD
mixture	I-FOOD
.	O
Repeat	O
.	O
Pat	O
down	O
into	O
the	O
mold	O
,	O
and	O
refrigerate	O
for	O
at	O
least	O
one	O
hour	O
.	O
Turn	O
the	O
dip	B-FOOD
out	O
onto	O
a	O
serving	O
plate	O
,	O
and	O
remove	O
plastic	O
wrap	O
.	O
Serve	O
with	O
crackers	B-FOOD
.	O
In	O
a	O
2-quart	O
microwave	O
safe	O
pan	O
,	O
melt	O
the	O
butter	B-FOOD
and	O
stir	O
in	O
nuts	B-FOOD
.	O
Add	O
the	O
Worcestershire	B-FOOD
sauce	I-FOOD
,	O
soy	B-FOOD
sauce	I-FOOD
,	O
salt	B-FOOD
,	O
cinnamon	B-FOOD
,	O
allspice	B-FOOD
,	O
cloves	B-FOOD
and	O
garlic	B-FOOD
powder	I-FOOD
.	O
Mix	O
well	O
and	O
microwave	O
on	O
high	O
for	O
6	O
to	O
8	O
minutes	O
,	O
stirring	O
every	O
3	O
minutes	O
.	O
Serve	O
warm	O
or	O
at	O
room	O
temperature	O
;	O
store	O
in	O
a	O
tightly	O
sealed	O
container	O
.	O
In	O
a	O
large	O
bowl	O
,	O
mix	O
the	O
pork	B-FOOD
,	O
salt	B-FOOD
,	O
soy	B-FOOD
sauce	I-FOOD
,	O
water	B-FOOD
chestnuts	I-FOOD
,	O
bamboo	B-FOOD
shoots	I-FOOD
,	O
green	B-FOOD
onions	I-FOOD
,	O
bean	B-FOOD
sprouts	I-FOOD
,	O
egg	B-FOOD
,	O
bok	B-FOOD
choy	I-FOOD
and	O
sherry	B-FOOD
.	O
Place	O
1	O
teaspoon	O
of	O
the	O
pork	B-FOOD
mixture	I-FOOD
in	O
the	O
center	O
of	O
each	O
wonton	O
wrapper	O
.	O
Fold	O
the	O
wrappers	O
to	O
the	O
center	O
forming	O
a	O
triangle	O
.	O
Gently	O
press	O
together	O
the	O
edges	O
with	O
moistened	O
fingers	O
.	O
Fold	O
in	O
half	O
again	O
lengthwise	O
,	O
then	O
fold	O
back	O
and	O
bring	O
together	O
the	O
corners	O
.	O
Press	O
two	O
corners	O
together	O
.	O
In	O
a	O
heavy	O
skillet	O
or	O
wok	O
,	O
heat	O
oil	B-FOOD
over	O
high	O
heat	O
.	O
Deep	O
fry	O
each	O
wonton	B-FOOD
2	O
minutes	O
.	O
Remove	O
and	O
drain	O
on	O
paper	O
towels	O
.	O
In	O
a	O
medium	O
bowl	O
,	O
mix	O
together	O
the	O
cream	B-FOOD
cheese	I-FOOD
and	O
ketchup	B-FOOD
,	O
adding	O
ketchup	O
as	O
needed	O
to	O
make	O
the	O
mixture	O
a	O
light	O
pink	O
color	O
.	O
Stir	O
in	O
olives	B-FOOD
.	O
Cover	O
,	O
and	O
chill	O
for	O
at	O
least	O
one	O
hour	O
before	O
serving	O
.	O
Mix	O
syrup	B-FOOD
and	O
peanut	B-FOOD
butter	I-FOOD
in	O
a	O
saucepan	O
over	O
low	O
heat	O
until	O
smooth	O
,	O
3	O
to	O
5	O
minutes	O
.	O
Remove	O
saucepan	O
from	O
heat	O
.	O
Stir	O
about	O
half	O
the	O
chocolate	B-FOOD
chips	I-FOOD
into	O
the	O
syrup	B-FOOD
mixture	I-FOOD
.	O
Mix	O
remaining	O
chocolate	B-FOOD
chips	I-FOOD
,	O
almonds	B-FOOD
,	O
cashews	B-FOOD
,	O
oatmeal	B-FOOD
,	O
crispy	B-FOOD
rice	I-FOOD
cereal	I-FOOD
,	O
and	O
flax	B-FOOD
seed	I-FOOD
meal	I-FOOD
in	O
a	O
bowl	O
.	O
Pour	O
the	O
mixture	O
from	O
the	O
saucepan	O
over	O
the	O
mixture	O
in	O
the	O
bowl	O
;	O
stir	O
to	O
evenly	O
coat	O
.	O
Transfer	O
mixture	O
to	O
a	O
9x13-inch	O
baking	O
dish	O
and	O
press	O
into	O
an	O
even	O
layer	O
;	O
allow	O
to	O
cool	O
completely	O
before	O
cutting	O
into	O
bars	O
.	O
Pour	O
beer	B-FOOD
into	O
a	O
bowl	O
and	O
whisk	O
until	O
beer	O
loses	O
its	O
carbonation	B-FOOD
,	O
about	O
30	O
seconds	O
.	O
Set	O
aside	O
.	O
Place	O
shredded	B-FOOD
cheese	I-FOOD
into	O
the	O
work	O
bowl	O
of	O
a	O
food	O
processor	O
;	O
add	O
garlic	B-FOOD
,	O
dry	B-FOOD
mustard	I-FOOD
powder	I-FOOD
,	O
black	B-FOOD
pepper	I-FOOD
,	O
1	O
/	O
2	O
teaspoon	O
cayenne	B-FOOD
pepper	I-FOOD
,	O
salt	B-FOOD
,	O
hot	B-FOOD
sauce	I-FOOD
,	O
Worcestershire	B-FOOD
sauce	I-FOOD
,	O
and	O
flat	B-FOOD
beer	I-FOOD
.	O
Process	O
until	O
smooth	O
and	O
creamy	O
,	O
pulsing	O
a	O
few	O
times	O
,	O
scraping	O
the	O
sides	O
,	O
and	O
blending	O
for	O
about	O
2	O
total	O
minutes	O
.	O
Taste	O
and	O
adjust	O
seasoning	B-FOOD
.	O
If	O
adding	O
more	O
seasoning	O
,	O
pulse	O
a	O
few	O
times	O
to	O
mix	O
.	O
Transfer	O
cheese	B-FOOD
spread	I-FOOD
to	O
a	O
bowl	O
and	O
sprinkle	O
with	O
a	O
pinch	O
of	O
cayenne	B-FOOD
pepper	I-FOOD
.	O
Spread	O
tastes	O
best	O
when	O
refrigerated	O
overnight	O
to	O
blend	O
flavors	O
,	O
but	O
it	O
can	O
be	O
served	O
right	O
away	O
if	O
needed	O
.	O
Combine	O
the	O
cream	B-FOOD
cheese	I-FOOD
,	O
butter	B-FOOD
,	O
corn	B-FOOD
,	O
and	O
tomatoes	B-FOOD
with	O
green	B-FOOD
chile	I-FOOD
peppers	I-FOOD
in	O
a	O
slow	O
cooker	O
.	O
Set	O
the	O
slow	O
cooker	O
to	O
Low	O
.	O
Cook	O
until	O
the	O
cream	B-FOOD
cheese	I-FOOD
and	O
butter	B-FOOD
melt	O
completely	O
,	O
about	O
1	O
hour	O
.	O
Preheat	O
oven	O
to	O
broil	O
.	O
Slice	O
bread	B-FOOD
into	O
1	O
/	O
2	O
inch	O
slices	O
.	O
In	O
a	O
medium-size	O
mixing	O
bowl	O
,	O
combine	O
Romano	B-FOOD
cheese	I-FOOD
,	O
garlic	B-FOOD
,	O
and	O
cream	B-FOOD
cheese	I-FOOD
.	I-FOOD
Spread	O
the	O
cheese	O
mixture	O
onto	O
the	O
sliced	B-FOOD
French	I-FOOD
bread	I-FOOD
.	O
Broil	O
for	O
about	O
3	O
minutes	O
,	O
or	O
until	O
the	O
cheese	B-FOOD
melts	O
.	O
Preheat	O
oven	O
to	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
.	O
Place	O
about	O
2	O
teaspoons	O
of	O
Parmesan	B-FOOD
cheese	I-FOOD
onto	O
a	O
silicone	O
sheet	O
or	O
baking	O
sheet	O
lined	O
with	O
parchment	O
paper	O
,	O
and	O
gently	O
spread	O
the	O
cheese	O
out	O
into	O
a	O
circle	O
about	O
2	O
inches	O
in	O
diameter	O
.	O
Spread	O
more	O
circles	O
of	O
cheese	O
onto	O
the	O
baking	O
sheet	O
,	O
keeping	O
them	O
at	O
least	O
1	O
inch	O
apart	O
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
until	O
golden	O
brown	O
,	O
4	O
to	O
5	O
minutes	O
.	O
Watch	O
carefully	O
to	O
avoid	O
burning	O
.	O
Remove	O
from	O
the	O
oven	O
,	O
and	O
let	O
cool	O
on	O
the	O
sheets	O
until	O
warm	O
;	O
while	O
still	O
warm	O
,	O
drape	O
the	O
wafers	B-FOOD
over	O
a	O
small	O
bowl	O
or	O
other	O
container	O
.	O
Let	O
cool	O
.	O
Store	O
at	O
room	O
temperature	O
in	O
an	O
airtight	O
container	O
.	O
Whisk	O
together	O
the	O
oil	B-FOOD
,	O
lime	B-FOOD
juice	I-FOOD
,	O
garlic	B-FOOD
,	O
salt	B-FOOD
,	O
and	O
pepper	B-FOOD
in	O
a	O
mixing	O
bowl	O
.	O
Toss	O
the	O
shrimp	B-FOOD
in	O
the	O
marinade	B-FOOD
,	O
then	O
refrigerate	O
for	O
30	O
minutes	O
to	O
1	O
hour	O
.	O
Preheat	O
an	O
indoor	O
electric	O
grill	O
for	O
medium-high	O
heat	O
.	O
Remove	O
the	O
shrimp	B-FOOD
from	O
the	O
marinade	B-FOOD
,	O
and	O
shake	O
off	O
excess	O
.	O
Wrap	O
each	O
shrimp	B-FOOD
with	O
a	O
strip	O
of	O
chili	B-FOOD
pepper	I-FOOD
,	O
then	O
half	O
a	O
bacon	B-FOOD
slice	I-FOOD
.	O
Secure	O
with	O
a	O
toothpick	O
.	O
Repeat	O
with	O
remaining	O
shrimp	B-FOOD
.	O
Cook	O
on	O
preheated	O
grill	O
until	O
the	O
bacon	B-FOOD
is	O
crisp	O
,	O
and	O
the	O
shrimp	B-FOOD
is	O
hot	O
,	O
6	O
to	O
10	O
minutes	O
.	O
Sprinkle	O
the	O
shrimp	O
with	O
diced	B-FOOD
avocado	I-FOOD
,	O
and	O
garnish	O
with	O
lime	B-FOOD
wedges	I-FOOD
to	O
serve	O
.	O
Mix	O
Cheddar	B-FOOD
cheese	I-FOOD
and	O
flour	B-FOOD
together	O
in	O
a	O
bowl	O
.	O
Stir	O
in	O
butter	B-FOOD
,	O
cover	O
,	O
and	O
refrigerate	O
1	O
hour	O
,	O
or	O
more	O
.	O
Heat	O
oven	O
to	O
400	O
degrees	O
F	O
(	O
200	O
degrees	O
C	O
)	O
.	O
Form	O
chilled	B-FOOD
dough	I-FOOD
into	O
small	O
balls	O
,	O
pressing	O
a	O
deep	O
hole	O
in	O
the	O
center	O
using	O
your	O
thumb	O
.	O
Stuff	O
each	O
ball	O
with	O
an	O
olive	B-FOOD
,	O
and	O
seal	O
completely	O
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
15	O
to	O
20	O
minutes	O
until	O
golden	O
brown	O
,	O
watching	O
carefully	O
and	O
turning	O
as	O
needed	O
to	O
prevent	O
bottoms	O
from	O
burning	O
.	O
Julienne	O
the	O
water	B-FOOD
chestnuts	I-FOOD
.	O
In	O
a	O
medium	O
bowl	O
,	O
mix	O
the	O
water	B-FOOD
chestnuts	I-FOOD
,	O
vegetable	B-FOOD
soup	I-FOOD
mix	I-FOOD
,	O
sour	B-FOOD
cream	I-FOOD
,	O
mayonnaise	B-FOOD
,	O
hot	B-FOOD
sauce	I-FOOD
and	O
green	B-FOOD
onion	I-FOOD
.	O
Refrigerate	O
at	O
least	O
2	O
hours	O
before	O
serving	O
.	O
In	O
a	O
small	O
mixing	O
bowl	O
combine	O
the	O
sour	B-FOOD
cream	I-FOOD
and	O
taco	B-FOOD
mix	I-FOOD
;	O
mix	O
well	O
.	O
Spread	O
bean	B-FOOD
dip	I-FOOD
into	O
the	O
bottom	O
of	O
a	O
9x13	O
inch	O
clear	O
glass	O
dish	O
.	O
Layer	O
avocado	B-FOOD
on	O
top	O
of	O
the	O
bean	B-FOOD
dip	I-FOOD
.	O
Sprinkle	O
the	O
lemon	B-FOOD
juice	I-FOOD
and	O
garlic	B-FOOD
salt	I-FOOD
over	O
the	O
mixture	O
.	O
Spread	O
the	O
sour	B-FOOD
cream	I-FOOD
mixture	I-FOOD
over	O
the	O
avocados	B-FOOD
.	O
Layer	O
the	O
olives	B-FOOD
over	O
the	O
sour	B-FOOD
cream	I-FOOD
,	O
the	O
tomatoes	B-FOOD
over	O
the	O
olives	B-FOOD
;	O
spread	O
the	O
cheese	B-FOOD
dip	I-FOOD
and	O
onions	B-FOOD
over	O
the	O
entire	O
mixture	O
.	O
Serve	O
with	O
tortilla	B-FOOD
chips	I-FOOD
for	O
dipping	O
.	O
Pour	O
the	O
hot	B-FOOD
water	I-FOOD
over	O
the	O
raisins	B-FOOD
and	O
cinnamon	B-FOOD
.	O
Let	O
stand	O
for	O
10	O
minutes	O
,	O
then	O
drain	O
,	O
and	O
set	O
aside	O
.	O
Place	O
the	O
applesauce	B-FOOD
,	O
peanut	B-FOOD
butter	I-FOOD
,	O
vanilla	B-FOOD
extract	I-FOOD
,	O
maple	B-FOOD
syrup	I-FOOD
,	O
canola	B-FOOD
oil	I-FOOD
,	O
and	O
ground	B-FOOD
flax	I-FOOD
seed	I-FOOD
in	O
the	O
bowl	O
of	O
a	O
food	O
processor	O
;	O
process	O
until	O
smooth	O
.	O
With	O
the	O
motor	O
running	O
,	O
slowly	O
add	O
the	O
garbanzo	B-FOOD
beans	I-FOOD
,	O
drained	B-FOOD
raisins	I-FOOD
,	O
instant	B-FOOD
oatmeal	I-FOOD
,	O
and	O
coconut	B-FOOD
.	O
Process	O
until	O
the	O
mixture	O
is	O
smooth	O
or	O
to	O
your	O
desired	O
consistency	O
.	O
Combine	O
lemon	B-FOOD
juice	I-FOOD
,	O
extra-virgin	B-FOOD
olive	I-FOOD
oil	I-FOOD
,	O
salt	B-FOOD
,	O
black	B-FOOD
pepper	I-FOOD
,	O
Italian	B-FOOD
seasoning	I-FOOD
,	O
and	O
garlic	B-FOOD
in	O
a	O
sealable	O
plastic	O
container	O
.	O
Seal	O
the	O
container	O
and	O
shake	O
to	O
emulsify	O
the	O
mixture	O
.	O
Remove	O
the	O
lid	O
and	O
add	O
artichoke	B-FOOD
hearts	I-FOOD
.	O
Reseal	O
the	O
lid	O
and	O
continue	O
shaking	O
the	O
container	O
until	O
the	O
artichoke	B-FOOD
hearts	I-FOOD
are	O
completely	O
coated	O
.	O
Mix	O
the	O
mayonnaise	B-FOOD
and	O
garlic	B-FOOD
together	O
in	O
a	O
small	O
bowl	O
.	O
Add	O
the	O
lemon	B-FOOD
juice	I-FOOD
and	O
basil	B-FOOD
;	O
whisk	O
until	O
thoroughly	O
combined	O
.	O
Beat	O
the	O
Worcestershire	B-FOOD
sauce	I-FOOD
into	O
the	O
mixture	O
.	O
Serve	O
immediately	O
,	O
or	O
chill	O
until	O
serving	O
.	O
Preheat	O
an	O
oven	O
to	O
425	O
degrees	O
F	O
(	O
220	O
degrees	O
C	O
)	O
.	O
Roll	O
the	O
dough	B-FOOD
into	O
an	O
10-inch	O
square	O
on	O
a	O
well-floured	O
surface	O
.	O
Arrange	O
half	O
of	O
the	O
pepperoni	B-FOOD
over	O
top	O
,	O
and	O
sprinkle	O
evenly	O
with	O
half	O
of	O
the	O
mozzarella	B-FOOD
cheese	I-FOOD
.	O
Arrange	O
the	O
remaining	O
pepperoni	B-FOOD
over	O
the	O
cheese	B-FOOD
,	O
and	O
sprinkle	O
with	O
remaining	O
cheese	O
.	O
Fold	O
the	O
left	O
third	O
of	O
the	O
dough	B-FOOD
over	O
the	O
middle	O
third	O
,	O
then	O
fold	O
the	O
right	O
third	O
on	O
top	O
of	O
that	O
.	O
Fold	O
the	O
top	O
and	O
bottom	O
ends	O
over	O
the	O
bread	B-FOOD
so	O
the	O
edges	O
meet	O
in	O
the	O
center	O
.	O
Drizzle	O
the	O
bread	O
with	O
olive	B-FOOD
oil	I-FOOD
,	O
and	O
place	O
seam-side-down	O
onto	O
a	O
nonstick	O
baking	O
sheet	O
.	O
Bake	O
in	O
the	O
preheated	O
oven	O
until	O
the	O
bread	B-FOOD
is	O
golden	O
brown	O
and	O
crusty	O
,	O
15	O
to	O
20	O
minutes	O
.	O
Cool	O
before	O
slicing	O
.	O
Place	O
the	O
zucchini	B-FOOD
in	O
a	O
colander	O
,	O
and	O
sprinkle	O
with	O
salt	B-FOOD
.	O
Place	O
the	O
colander	O
over	O
a	O
bowl	O
,	O
and	O
refrigerate	O
for	O
one	O
hour	O
to	O
release	O
the	O
liquid	B-FOOD
from	O
the	O
zucchini	B-FOOD
.	O
In	O
a	O
medium	O
bowl	O
,	O
mix	O
together	O
the	O
cream	B-FOOD
cheese	I-FOOD
and	O
sour	B-FOOD
cream	I-FOOD
.	O
Stir	O
in	O
the	O
artichoke	B-FOOD
hearts	I-FOOD
,	O
drained	B-FOOD
zucchini	I-FOOD
,	O
and	O
black	B-FOOD
olives	I-FOOD
.	O
Season	O
with	O
hot	B-FOOD
sauce	I-FOOD
,	O
salt	B-FOOD
,	O
pepper	B-FOOD
,	O
and	O
pico	B-FOOD
de	I-FOOD
gallo	I-FOOD
seasoning	I-FOOD
.	O
Serve	O
with	O
crackers	B-FOOD
,	O
raw	B-FOOD
vegetables	I-FOOD
,	O
or	O
corn	B-FOOD
chips	I-FOOD
.	O
In	O
a	O
medium	O
bowl	O
,	O
mix	O
cream	B-FOOD
cheese	I-FOOD
and	O
milk	B-FOOD
until	O
well	O
blended	O
.	O
Mix	O
in	O
the	O
zucchini	B-FOOD
,	O
chives	B-FOOD
and	O
salt	B-FOOD
.	O
Chill	O
in	O
the	O
refrigerator	O
approximately	O
1	O
hour	O
before	O
serving	O
.	O
In	O
a	O
large	O
bowl	O
,	O
mix	O
together	O
cream	B-FOOD
cheese	I-FOOD
,	O
sour	B-FOOD
cream	I-FOOD
,	O
crab	B-FOOD
meat	I-FOOD
,	O
lemon	B-FOOD
juice	I-FOOD
and	O
garlic	B-FOOD
salt	I-FOOD
.	O
Cover	O
and	O
chill	O
in	O
the	O
refrigerator	O
for	O
at	O
least	O
2	O
hours	O
before	O
serving	O
.	O
Preheat	O
oven	O
to	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
.	O
Chop	O
the	O
shrimp	B-FOOD
into	O
small	O
pieces	O
.	O
In	O
an	O
8x8	O
inch	O
baking	O
dish	O
,	O
combine	O
shrimp	O
,	O
yellow	B-FOOD
onion	I-FOOD
,	O
bell	B-FOOD
pepper	I-FOOD
,	O
garlic	B-FOOD
,	O
mayonnaise	O
,	O
vegetable	B-FOOD
oil	I-FOOD
,	O
Old	O
Bay	O
(	O
TM	O
)	O
seasoning	B-FOOD
,	O
black	B-FOOD
pepper	I-FOOD
,	O
salt	B-FOOD
,	O
and	O
3	O
/	O
4	O
cup	O
of	O
cheese	B-FOOD
.	O
Mix	O
well	O
,	O
use	O
reserved	O
1	O
/	O
4	O
cup	O
cheese	O
to	O
cover	O
the	O
top	O
in	O
an	O
even	O
layer	O
.	O
Bake	O
at	O
350	O
degrees	O
F	O
(	O
175	O
degrees	O
C	O
)	O
for	O
25	O
to	O
30	O
minutes	O
.	O
In	O
a	O
medium	O
bowl	O
,	O
stir	O
together	O
the	O
butter	B-FOOD
,	O
cilantro	B-FOOD
,	O
garlic	B-FOOD
,	O
shallot	B-FOOD
,	O
2	O
tablespoons	O
of	O
lime	B-FOOD
juice	I-FOOD
,	O
and	O
sriracha	B-FOOD
sauce	I-FOOD
.	O
Spoon	O
onto	O
waxed	O
paper	O
and	O
roll	O
into	O
a	O
log	O
.	O
Place	O
into	O
the	O
freezer	O
until	O
set	O
.	O
Preheat	O
a	O
grill	O
for	O
high	O
heat	O
.	O
Place	O
whole	B-FOOD
oysters	I-FOOD
on	O
the	O
hot	O
grill	O
for	O
3	O
to	O
5	O
minutes	O
,	O
or	O
until	O
almost	O
done	O
.	O
Remove	O
the	O
top	O
shell	B-FOOD
